Name,Price,Brand
D6633 - Xperia Z3 - 5.2 - 16 GB - 3 GB RAM - 2.5 GHz Quad-core - 20.7 MP Camera - Black (Brand Warranty)," 64,050",Sony
D6633 - Xperia Z3 - 5.2 - 16 GB - 3 GB RAM - 2.5 GHz Quad-core - 20.7 MP Camera - White (Brand Warranty)," 64,050",Sony
D6633 - Xperia Z3 Dual - 5.2 - 16 GB - 3 GB RAM - 20.7 MP Camera - White (Brand Warranty)," 64,050",Sony
M 900 - Dual SIM - 3.5 - 2.0 MP Camera - Black (Brand Warranty)," 3,250",Mmobile
X 102 - Dual SIM - 1.8 - Smart Camera - Black (Brand Warranty)," 1,600",Mmobile
P15i - 5 - 4GB - 1 GB RAM - 8 MP Camera - 1.2 GHz Quad-core - Black (Brand Warranty)," 9,000",Mmobile
T30i Tab - 7 - 8GB - 1 GB RAM - 5 MP Camera - 1.2 GHz Dual-core - Wi-Fi + 3G - White (Brand Warranty)," 10,900",Mmobile
X 100 - Dual SIM - 1.8 - Digital Camera - Black (Brand Warranty)," 1,400",Mmobile
M 800 - Dual SIM - 2.8 - 2.0 MP Camera - White (Brand Warranty)," 2,850",Mmobile
T20 Tab - 7 - 8GB - 512 MB RAM - 5 MP Camera - 1 GHz Dual-core - Wi-Fi - Black (Brand Warranty)," 9,000",Mmobile
M 700 - Dual SIM - 2.8 - 1.3 MP Camera - Black (Brand Warranty)," 2,650",Mmobile
X 660 - Dual SIM - 2.4 - 1.3 MP Camera - Silver (Brand Warranty)," 2,290",Mmobile
X 400 - Dual SIM - 2.4 - Smart Camera - Black (Brand Warranty)," 2,190",Mmobile
P10i - 4 - 4GB - 512 MB RAM - 5 MP Camera - 1.2 GHz Dual-core - Black (Brand Warranty)," 7,950",Mmobile
P12 - 4.5 - 4GB - 512 MB RAM - 5 MP Camera - 1.2 GHz Dual-core - Black (Brand Warranty)," 8,500",Mmobile
P12i - 4.5 - 4GB - 512 MB RAM - 5 MP Camera - 1.2 GHz Dual-core - Black (Brand Warranty)," 8,950",Mmobile
T20i Tab - 7 - 8GB - 512 MB RAM - 3.0 MP Camera - 1 GHz Dual-core - Wi-Fi + 3G - Black (Brand Warranty)," 9,500",Mmobile
X 770 - Dual SIM - 2.8 - 1.3 MP Camera - Black (Brand Warranty)," 2,950",Mmobile
Hot 2 - X510 - Dual Sim - 5.0 - 16 GB - 2 GB RAM - 1.3 GHz Quad Core - 8 MP Camera - Black (Brand Warranty)," 11,399",Infinix
X509 - Zero 2 - 5.0 - 32 GB HDD - 2 GB RAM - 13 MP Camera - Red (Brand Warranty)," 18,900",Infinix
X509 - Zero 2 - 5.0 - 32 GB HDD - 2 GB RAM - 13 MP Camera - Gold (Brand Warranty)," 18,900",Infinix
X551 Grey - Hot Note - Dual Sim - 5.5 - 16 GB - 1 GB RAM - 1.4 GHz Octa Core - 8 MP Camera (Brand Warranty)," 12,900",Infinix
X551 Gold White - Hot Note - Dual Sim - 5.5 - 16 GB - 1 GB RAM - 1.4 GHz Octa Core - 8 MP Camera (Brand Warranty)," 12,900",Infinix
X551 Copper - Hot Note - Dual Sim - 5.5 - 16 GB - 1 GB RAM - 1.4 GHz Octa Core - 8 MP Camera (Brand Warranty)," 12,900",Infinix
Charger Adapter - White, 600,Infinix
Infinix USB cable  White, 200,Infinix
Smart Cover for Infinix Zero 2 - Black, 650,Infinix
Smart Cover for Infinix Zero 2 - Gold, 650,Infinix
Bold 4 (DakotaMagnum) - 9900 - 8GB - 3G - Black," 22,500",Blackberry
Porsche Design P9983 - 3.1 - 64GB - 2GB RAM - 8MP Camera - Black," 150,000",Blackberry
Q10 - SQN100-3 - 16GB  - White," 19,630",Blackberry
Classic Q20 - 16GB - White," 42,630",Blackberry
Classic Q20 - 16GB - Black," 42,630",Blackberry
SQW100-1 Passport - 32GB – White," 48,290",Blackberry
